,link,origem,destino,data_coleta,data_entrega,distancia,peso,caminhoes,pagina
827,"https://www.truckpad.com.br/fretes/carga-de-go/para-go/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/cw7vxswhnbb36g9vlkegzm0ul",GO - Jataí,GO - Formosa,--,--,679 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",7
826,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/4ijno3bhi7y0rp58fg135atui",PR - Atalaia,PR - Ourizona,--,--,41 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)']",8
825,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/c21phavgfmu3fhgsf3sq28iu1",PR - Assaí,PR - Sertanópolis,--,--,42 km,A combinar,"['Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",9
824,https://www.truckpad.com.br/fretes/carga-de-rj/para-rj/veiculo-vuc-hr/carroceria-aberto-grade-baixa/carga-agregamento/empresa-rental-cargas/b7q6bpot2t22vhp20uk65qpaa,RJ - Duque de Caxias,RJ - Teresópolis,05/10,05/10,80 km,"1,6 Ton",['VUC / HR'],10
823,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/espvz7dd781wouyyqmhjxgju8",PR - Santa Cecília do Pavão,PR - Londrina,--,--,65 km,A combinar,"['Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",11
822,"https://www.truckpad.com.br/fretes/carga-de-rs/para-rs/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/allzy44jku3xnwragx28sglzx",RS - Independência,RS - Rio Grande,--,--,592 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",12
821,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/7takv4gddxuo0dumlc7wa38rd",PR - Engenheiro Beltrão,PR - Rolândia,--,--,133 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",13
820,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/dkrmynedvyhd558de60gz98aq",PR - Tamarana,PR - Irati,--,--,270 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",14
819,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/8b2es81314n8iv8b0n7r6p8ld",SP - Jundiaí,SP - Lins,--,--,389 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",15
818,"https://www.truckpad.com.br/fretes/carga-de-rs/para-rs/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/a5uk6o8gl6s0lgg38dp5uimuw",RS - Rio Grande,RS - Camaquã,--,--,189 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",16
817,https://www.truckpad.com.br/fretes/carga-de-rj/para-rj/veiculo-vuc-hr/carroceria-aberto-grade-baixa/carga-agregamento/empresa-rental-cargas/b338wr99s60vgwhbgnifr82aq,RJ - Duque de Caxias,RJ - Teresópolis,05/10,05/10,80 km,"2,5 Ton",['VUC / HR'],17
816,"https://www.truckpad.com.br/fretes/carga-de-sc/para-sc/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/5voxr3y6ack4u57fvnxtjyvmk",SC - Canoinhas,SC - Canoinhas,--,--,0 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",18
815,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/8ziu625vmntel2h5cu1jh9a0x",SP - Paraguaçu Paulista,SP - Orlândia,--,--,386 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",19
814,"https://www.truckpad.com.br/fretes/carga-de-rs/para-rs/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/bpwvh3aw20amf3vuhasvu9qjq",RS - Não-Me-Toque,RS - Rio Grande,--,--,550 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",1
813,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pr/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/1adsyuemfxeyjvzchlz96br0q",SP - Cândido Mota,PR - Londrina,--,--,130 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada']",2
812,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/a6fjoljgfi5xojnfxllqe0t97",PR - Santa Mariana,PR - Castro,--,--,263 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",3
811,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/5jx2hslu4f1d6jefvsqq35td1",SP - Taquarituba,SP - Santos,--,--,376 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",4
810,"https://www.truckpad.com.br/fretes/carga-de-ms/para-sc/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/ch2hurifiuursiaypf0nfek6u",MS - Sonora,SC - Quilombo,--,--,1.270 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",5
809,https://www.truckpad.com.br/fretes/carga-de-rj/para-rj/veiculo-vuc-hr/carroceria-aberto-grade-baixa/carga-agregamento/empresa-rental-cargas/8j69ncgnw7h6f9kyeir4yb8vl,RJ - Duque de Caxias,RJ - Itaboraí,05/10,05/10,64 km,"1,6 Ton",['VUC / HR'],6
808,"https://www.truckpad.com.br/fretes/carga-de-mt/para-go/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/8tcxc0awwrgv36mypnnk9djjv",MT - Poxoréo,GO - São Simão,--,--,676 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",7
807,"https://www.truckpad.com.br/fretes/carga-de-mt/para-rs/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/6f9wydmexnhr3vjg4g5j1oh2h",MT - Campos de Júlio,RS - Rio Grande,--,--,2.235 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",8
806,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/adyg2iuqxacaxs8sb796g14ga",SP - Paulínia,SP - Amparo,--,--,67 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",9
805,"https://www.truckpad.com.br/fretes/carga-de-mt/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/drzywg6ayj9clhi3c6mk5hfso",MT - Campo Verde,MG - Uberaba,--,--,1.076 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",10
804,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/bqcfh5gfco7pz754qvnuassa6",PR - Cambé,PR - Londrina,--,--,13 km,A combinar,"['Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",11
803,"https://www.truckpad.com.br/fretes/carga-de-go/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/ewzgrwljkxnvn96wnvyrpwwq2",GO - Catalão,MG - Uberlândia,--,--,109 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",12
802,"https://www.truckpad.com.br/fretes/carga-de-ba/para-ba/veiculo-bi-truck,carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/3gitel0wzpaowj1kn7dtioo8q",BA - Correntina,BA - Salvador,--,--,915 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",13
801,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-carreta-toco,truck,bitrem,bitrenzao-9-eixos,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/9c8ukhj34yfbjg6k3wl1ayaee",MG - Alfenas,MG - Carmo do Rio Claro,--,--,81 km,A combinar,"['Carreta Toco', 'Truck', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada']",14
800,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/8758osl4wtn3x2c6ilqm940zg",PR - Wenceslau Braz,PR - Ponta Grossa,--,--,169 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",15
799,https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bitrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/76jr6cdggpst08c8ck4cjp84w,PR - Cascavel,PR - Paranaguá,--,--,586 km,A combinar,['Bitrem'],16
798,"https://www.truckpad.com.br/fretes/carga-de-mg/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/dzocfbanhyahfwhgollwgnnnp",MG - Uberaba,SP - Palmares Paulista,--,--,217 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",17
797,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/3lyemo5x68egzvz9nmj9sxfjj",PR - Pranchita,PR - Curitiba,--,--,570 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",18
796,"https://www.truckpad.com.br/fretes/carga-de-pr/para-rs/veiculo-bi-truck,carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/4qiggli55kqtiitwzhu74csua",PR - Juranda,RS - Garibaldi,--,--,796 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada']",19
795,"https://www.truckpad.com.br/fretes/carga-de-go/para-pa/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/byzndlnp64u0tlhh6evo78rfd",GO - Rio Verde,PA - Redenção,--,--,1.400 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",1
794,"https://www.truckpad.com.br/fretes/carga-de-rs/para-rs/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/8jw00t5wdn9m2zp9rfo7r9t08",RS - Pejuçara,RS - Cruz Alta,--,--,29 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",2
793,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bi-truck,carreta-toco,truck,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/ci8693dh86xnsx2ksbdl34wek",PR - Almirante Tamandaré,PR - Moreira Sales,--,--,531 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",3
792,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/4bgpksafrdtg31jstle6l3fu4",PR - Ivaí,PR - Irati,--,--,71 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",4
791,https://www.truckpad.com.br/fretes/carga-de-rj/para-rj/veiculo-vuc-hr/carroceria-aberto-grade-baixa/carga-agregamento/empresa-rental-cargas/2is1lyg2k40sxv5wmr5chn6pn,RJ - Duque de Caxias,RJ - Itaboraí,04/10,04/10,64 km,"2,5 Ton",['VUC / HR'],5
790,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/7bpjo9j88zi10n5wyx4qolc6b",PR - Arapoti,PR - Ponta Grossa,--,--,134 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",6
789,"https://www.truckpad.com.br/fretes/carga-de-rs/para-rs/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/1h5cey8mtc5kw4b7ougwl6j69",RS - Passo Fundo,RS - Canoas,--,--,277 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",7
788,"https://www.truckpad.com.br/fretes/carga-de-mt/para-mt/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/3qy8eovlzob9tw2g4owuef5yb",MT - Sorriso,MT - Porto dos Gaúchos,--,--,279 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",8
787,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/8bhmhxjc6lepkzhw908xrj9o3",SP - José Bonifácio,SP - São José do Rio Preto,--,--,46 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",9
786,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/bpviayiub1qn1yvue52qi9o7l",PR - Jardim Alegre,PR - Marilândia do Sul,--,--,98 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",10
785,"https://www.truckpad.com.br/fretes/carga-de-pr/para-sc/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/3chw4qgppbnlluymjj9x9d3r3",PR - Reserva,SC - São Francisco do Sul,--,--,360 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",11
784,https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/b4utaehs25rldh9f9k6d651ze,PR - Arapongas,PR - Londrina,--,--,36 km,A combinar,['Carreta LS Trucada'],12
783,"https://www.truckpad.com.br/fretes/carga-de-ma/para-to/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/18hrort05iuc3vgle95fegueg",MA - São Luís,TO - Itapiratins,--,--,1.038 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",13
782,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/eipct2g73588i5ypxu2r00ay8",PR - Alvorada do Sul,PR - Londrina,--,--,67 km,A combinar,"['Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",14
781,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/5artwihk60ucyppwcu5ioslcc",SP - Cubatão,SP - Rio Claro,--,--,231 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",15
780,"https://www.truckpad.com.br/fretes/carga-de-mt/para-pa/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/2lc33gqk05rcoe9s9ad23eeb2",MT - Sorriso,PA - Itaituba,--,--,1.080 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",16
779,https://www.truckpad.com.br/fretes/carga-de-rj/para-rj/veiculo-vuc-hr/carroceria-aberto-grade-baixa/carga-agregamento/empresa-rental-cargas/3k1z9rdkn2aldn1tmajc309kk,RJ - Duque de Caxias,RJ - Campos dos Goytacazes,05/10,05/10,290 km,"2,5 Ton",['VUC / HR'],17
778,"https://www.truckpad.com.br/fretes/carga-de-mt/para-pa/veiculo-bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/229ucijhgok6cbwt0mi3sf91t",MT - Sorriso,PA - Itaituba,--,--,1.080 km,A combinar,"['Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",18
777,"https://www.truckpad.com.br/fretes/carga-de-pr/para-sc/veiculo-bi-truck,carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/89hb5ng4xdqf1y37svcimqw2f",PR - Pato Branco,SC - São Francisco do Sul,--,--,522 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",19
776,"https://www.truckpad.com.br/fretes/carga-de-go/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/ah9emp2mfztvuns63fqxth2zo",GO - Catalão,MG - Uberlândia,--,--,109 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",1
775,"https://www.truckpad.com.br/fretes/carga-de-mt/para-mt/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/90w931zlkdzszab06ny1u9ufm",MT - Sorriso,MT - Nova Mutum,--,--,1.553 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",2
774,"https://www.truckpad.com.br/fretes/carga-de-mt/para-mt/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/3guyiqaec0rdj2vyroi580msw",MT - Rondonópolis,MT - Arenápolis,--,--,420 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",3
773,"https://www.truckpad.com.br/fretes/carga-de-mt/para-pa/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/7unxhhoxlskg69r567xxi5r4t",MT - Sorriso,PA - Itaituba,--,--,1.080 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",4
772,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/b0klukjbn9ez86o8ebom1sb54",PR - Sertaneja,PR - Jacarezinho,--,--,115 km,A combinar,"['Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",5
771,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/1upelam4js3g1ft1vitsjogf3",PR - Marilândia do Sul,PR - Sertanópolis,--,--,112 km,A combinar,"['Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",6
770,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/2fg9x326hb89pqn4usxg3koft",MG - Três Corações,MG - Três Corações,--,--,0 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",7
769,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa/carga-agregamento/empresa-rental-cargas/77p33uznjgpexljbz258pe0xv,SP - Jundiaí,SP - Catanduva,09/10,09/10,330 km,"28,0 Ton",['Carreta LS Trucada'],8
768,"https://www.truckpad.com.br/fretes/carga-de-sc/para-sp/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/f13lwc8gx71wpswey7l259ck6",SC - Itajaí,SP - Guarulhos,01/10,01/10,614 km,390 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",9
